1,514.657447,254.898000,1,43.087002,-1.971000,-1.076000,-1.230000,-2.630000,0.910000
1,6.825203,255.413000,1,43.087002,-1.970000,-1.078000,-1.240000,-2.590000,0.910000
1,1341.569029,255.420000,1,43.089001,-1.968000,-1.070000,-1.270000,-2.640000,0.920000
1,838.525913,256.762000,1,43.091999,-1.970000,-1.073000,-1.230000,-2.610000,0.920000
1,389.826855,257.601000,1,43.088001,-1.969000,-1.071000,-1.220000,-2.610000,0.920000
1,835.450784,257.991000,1,43.083000,-1.971000,-1.084000,-1.180000,-2.570000,0.910000
1,398.969646,258.826000,1,43.087002,-1.967000,-1.081000,-1.210000,-2.600000,0.910000
1,599.562190,259.227000,1,43.087002,-1.967000,-1.081000,-1.220000,-2.580000,0.910000
1,832.090721,259.827000,1,43.085999,-1.963000,-1.073000,-1.240000,-2.590000,0.920000
1,1425.556414,260.659000,1,43.084000,-1.969000,-1.080000,-1.240000,-2.550000,0.910000
1,794.985370,262.085000,1,43.084999,-1.966000,-1.084000,-1.250000,-2.550000,0.900000
1,802.626762,262.880000,1,43.088001,-1.963000,-1.068000,-1.240000,-2.590000,0.910000
1,1030.020141,263.683000,1,43.091000,-1.967000,-1.059000,-1.280000,-2.630000,0.900000
1,1457.666392,264.713000,1,43.081001,-1.964000,-1.086000,-1.240000,-2.580000,0.910000
1,658.137240,266.171000,1,43.085999,-1.962000,-1.079000,-1.250000,-2.580000,0.900000
1,567.377436,266.829000,1,43.088001,-1.962000,-1.073000,-1.240000,-2.580000,0.920000
1,722.193957,267.397000,1,43.088001,-1.964000,-1.077000,-1.220000,-2.620000,0.900000
1,507.310274,268.119000,1,43.088001,-1.964000,-1.085000,-1.250000,-2.590000,0.900000
1,782.336385,268.627000,1,43.085999,-1.964000,-1.087000,-1.210000,-2.620000,0.910000
1,833.587232,269.409000,1,43.088001,-1.963000,-1.070000,-1.230000,-2.630000,0.930000
1,663.623794,270.243000,1,43.087002,-1.964000,-1.066000,-1.230000,-2.650000,0.920000
